record	partRole	gestureID	stage	gStartTime	gEndTime	gDuration	lenType	handedness	gFunction	isBeat	isPragmatic	isDepictive	isPointing	eduID	eStartTime	eEndTime	eDuration	maxIntersection	P	R	HM	sDifference	sCoord0	eCoord0	sCoord50	eCoord50	sCoord100	eCoord100	sCoord200	eCoord200
22	R	R-mGe018	Retelling	795460	796050	590	short	Bh-sym	Depictive	0	0	1	0	R-vE078	795249	796639	1390	590	1	0,4245	0,595959596	211	D	A	D	A	D	A	D	A
22	R	R-mGe019	Retelling	796050	797410	1360	long	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE079	796639	798618	1979	771	0,5669	0,3896	0,461814915	-589	A	A	A	A	A	A	A	A
22	R	R-mGe020	Retelling	803340	803890	550	short	Bh-dif	Pointing, Pragmatic	0	1	0	1	R-vE083	802956	804648	1692	550	1	0,3251	0,490633363	384	D	A	D	A	D	A	D	A
22	R	R-mGe021	Retelling	803890	804770	880	medium	Bh-id	Other, Pragmatic	0	1	0	0	R-vE083	802956	804648	1692	758	0,8614	0,448	0,589424573	934	D	D	D	D	D	D	D	S
22	R	R-mGe022	Retelling	812260	813460	1200	long	Bh-sym	Depictive	0	0	1	0	R-vE086	809418	815127	5709	1200	1	0,2102	0,347372992	2842	D	A	D	A	D	A	D	A
22	R	R-mGe023	Retelling	813460	815310	1850	long	Bh-id	Other, Pragmatic	0	1	0	0	R-vE086	809418	815127	5709	1667	0,9011	0,292	0,441063633	4042	D	D	D	D	D	D	D	S
22	R	R-mGe024	Retelling	817180	818260	1080	medium	Rt	Other, Pragmatic	0	1	0	0	R-vE088	817398	820006	2608	862	0,7981	0,3305	0,467462039	-218	A	A	A	A	A	A	A	A
22	R	R-mGe025	Retelling	818260	818520	260	short	Rt	Other, Pragmatic	0	1	0	0	R-vE088	817398	820006	2608	260	1	0,0997	0,181311018	862	D	A	D	A	D	A	D	A
22	R	R-mGe026	Retelling	818520	819110	590	short	Rt	Depictive	0	0	1	0	R-vE088	817398	820006	2608	590	1	0,2262	0,368980613	1122	D	A	D	A	D	A	D	A
22	R	R-mGe027	Retelling	819110	819550	440	short	Rt	Depictive, Pragmatic	0	1	1	0	R-vE088	817398	820006	2608	440	1	0,1687	0,288713911	1712	D	A	D	A	D	A	D	A
22	R	R-mGe028	Retelling	819550	819840	290	short	Rt	Depictive, Pragmatic	0	1	1	0	R-vE088	817398	820006	2608	290	1	0,1112	0,200138026	2152	D	A	D	A	D	A	D	S
22	R	R-mGe029	Retelling	819840	821250	1410	long	Rt	Depictive, Pragmatic	0	1	1	0	R-vE089	820006	821506	1500	1244	0,8823	0,8293	0,854982818	-166	A	A	A	A	A	A	S	A
22	R	R-mGe030	Retelling	833950	836410	2460	long	Rt	Pointing, Pragmatic	0	1	0	1	R-vE094	832979	837888	4909	2460	1	0,5011	0,667661827	971	D	A	D	A	D	A	D	A
22	R	R-mGe031	Retelling	842020	843280	1260	long	Rt	Depictive, Pragmatic	0	1	1	0	R-vE097	842197	843155	958	958	0,7603	1	0,863841298	-177	A	D	A	D	A	D	S	S
22	R	R-mGe032	Retelling	844700	845460	760	medium	Rt	Pointing, Pragmatic	0	1	0	1	R-vE098	844739	847961	3222	721	0,9487	0,2238	0,362129583	-39	A	A	S	A	S	A	S	A
22	R	R-mGe033	Retelling	845460	845760	300	short	Rt	Pointing, Pragmatic	0	1	0	1	R-vE098	844739	847961	3222	300	1	0,0931	0,170357751	721	D	A	D	A	D	A	D	A
22	R	R-mGe034	Retelling	845760	846360	600	medium	Rt	Pointing, Pragmatic	0	1	0	1	R-vE098	844739	847961	3222	600	1	0,1862	0,313971743	1021	D	A	D	A	D	A	D	A
22	R	R-mGe035	Retelling	846360	847740	1380	long	Rt	Pointing, Pragmatic	0	1	0	1	R-vE098	844739	847961	3222	1380	1	0,4283	0,599739244	1621	D	A	D	A	D	A	D	A
22	R	R-mGe036	Retelling	858600	860550	1950	long	Rt	Other, Pragmatic	0	1	0	0	R-vE105	858608	859309	701	701	0,3595	1	0,528857035	-8	A	D	S	D	S	D	S	D
22	R	R-mGe037	Retelling	874560	876410	1850	long	Bh-id	Other, Pragmatic	0	1	0	0	R-vE116	874268	876365	2097	1805	0,9757	0,8608	0,914618698	292	D	D	D	S	D	S	D	S
22	R	R-mGe038	Retelling	878760	879220	460	short	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE119	878828	879932	1104	392	0,8522	0,3551	0,501278773	-68	A	A	A	A	S	A	S	A
22	R	R-mGe039	Retelling	880980	881330	350	short	Lt	Other, Pragmatic	0	1	0	0	R-vE120	879932	882398	2466	350	1	0,1419	0,248579546	1048	D	A	D	A	D	A	D	A
22	R	R-mGe040	Retelling	881330	882410	1080	medium	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE120	879932	882398	2466	1068	0,9889	0,4331	0,602368867	1398	D	D	D	S	D	S	D	S
22	R	R-mGe041	Retelling	885700	886080	380	short	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE123	885536	886687	1151	380	1	0,3301	0,496407577	164	D	A	D	A	D	A	S	A
22	R	R-mGe042	Retelling	886580	887420	840	medium	Rt	Depictive	0	0	1	0	R-vE124	886687	887398	711	711	0,8464	1	0,916827853	-107	A	D	A	S	A	S	S	S
22	R	R-mGe043	Retelling	887420	888380	960	medium	Rt	Depictive	0	0	1	0	R-vE125	887398	887934	536	514	0,5354	0,959	0,687165776	22	D	D	S	D	S	D	S	D
22	R	R-mGe044	Retelling	888380	889300	920	medium	Rt	Depictive	0	0	1	0	R-vE126	887934	888918	984	538	0,5848	0,5467	0,565126051	446	D	D	D	D	D	D	D	D
22	R	R-mGe045	Retelling	889300	890680	1380	long	Rt	Depictive	0	0	1	0	R-vE127	889728	890271	543	543	0,3935	1	0,56474259	-428	A	D	A	D	A	D	A	D
22	R	R-mGe046	Retelling	896030	896580	550	short	Bh-sym	Depictive	0	0	1	0	R-vE131	895561	896648	1087	550	1	0,506	0,671960904	469	D	A	D	A	D	S	D	S
22	R	R-mGe047	Retelling	896580	896800	220	short	Bh-id	Beat	1	0	0	0	R-vE132	896648	897193	545	152	0,6909	0,2789	0,397385621	-68	A	A	A	A	S	A	S	A
22	R	R-mGe048	Retelling	896800	897040	240	short	Bh-id	Beat	1	0	0	0	R-vE132	896648	897193	545	240	1	0,4404	0,611464968	152	D	A	D	A	D	A	S	S
22	R	R-mGe049	Retelling	897040	897800	760	medium	Bh-id	Depictive	0	0	1	0	R-vE133	897193	899274	2081	607	0,7987	0,2917	0,427314326	-153	A	A	A	A	A	A	S	A
22	R	R-mGe050	Retelling	897800	898810	1010	medium	Bh-id	Depictive	0	0	1	0	R-vE133	897193	899274	2081	1010	1	0,4853	0,653510191	607	D	A	D	A	D	A	D	A
22	R	R-mGe051	Retelling	898810	899120	310	short	Bh-sym	Depictive	0	0	1	0	R-vE133	897193	899274	2081	310	1	0,149	0,25930573	1617	D	A	D	A	D	A	D	S
22	R	R-mGe052	Retelling	899120	901340	2220	long	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE134	899595	902738	3143	1745	0,786	0,5552	0,650755174	-475	A	A	A	A	A	A	A	A
22	R	R-mGe053	Retelling	902700	903760	1060	medium	Rt	Pointing, Pragmatic	0	1	0	1	R-vE135	902738	903868	1130	1022	0,9642	0,9044	0,933333334	-38	A	A	S	A	S	A	S	S
22	R	R-mGe054	Retelling	906800	908210	1410	long	Rt	Pointing, Pragmatic	0	1	0	1	R-vE139	906779	907986	1207	1186	0,8411	0,9826	0,906381353	21	D	D	S	D	S	D	S	D
22	R	R-mGe055	Retelling	916380	918780	2400	long	Rt	Depictive	0	0	1	0	R-vE143	915397	917588	2191	1208	0,5033	0,5513	0,526247005	983	D	D	D	D	D	D	D	D
22	R	R-mGe056	Retelling	928590	929760	1170	medium	Bh-sym	Pointing, Pragmatic	0	1	0	1	R-vE150	928808	930568	1760	952	0,8137	0,5409	0,649829352	-218	A	A	A	A	A	A	A	A
22	R	R-mGe057	Retelling	930180	931220	1040	medium	Lt	Other, Pragmatic	0	1	0	0	R-vE151	930568	931211	643	643	0,6183	1	0,764111705	-388	A	D	A	S	A	S	A	S
22	R	R-mGe058	Retelling	931220	931860	640	medium	Rt	Pointing, Pragmatic	0	1	0	1	R-vE152	931211	932898	1687	640	1	0,3794	0,550064461	9	D	A	S	A	S	A	S	A
22	R	R-mGe059	Retelling	931860	933190	1330	long	Rt	Depictive, Pragmatic	0	1	1	0	R-vE152	931211	932898	1687	1038	0,7805	0,6153	0,688100763	649	D	D	D	D	D	D	D	D
22	R	R-mGe060	Retelling	933350	933860	510	short	Rt	Pointing, Pragmatic	0	1	0	1	R-vE154	933587	936972	3385	273	0,5353	0,0806	0,140179718	-237	A	A	A	A	A	A	A	A
22	R	R-mGe061	Retelling	933860	935400	1540	long	Rt	Depictive	0	0	1	0	R-vE154	933587	936972	3385	1540	1	0,4549	0,625380711	273	D	A	D	A	D	A	D	A
22	R	R-mGe062	Retelling	935400	936740	1340	long	Rt	Depictive	0	0	1	0	R-vE154	933587	936972	3385	1340	1	0,3959	0,567195767	1813	D	A	D	A	D	A	D	A
22	R	R-mGe063	Retelling	939060	940050	990	medium	Rt	Pointing, Pragmatic	0	1	0	1	R-vE156	939018	940158	1140	990	1	0,8684	0,929577465	42	D	A	S	A	S	A	S	S
22	R	R-mGe064	Retelling	941780	942170	390	short	Rt	Pointing, Pragmatic	0	1	0	1	R-vE158	940985	942844	1859	390	1	0,2098	0,346820809	795	D	A	D	A	D	A	D	A
22	R	R-mGe065	Retelling	942170	942560	390	short	Rt	Pointing, Pragmatic	0	1	0	1	R-vE158	940985	942844	1859	390	1	0,2098	0,346820809	1185	D	A	D	A	D	A	D	A
22	R	R-mGe066	Retelling	942560	942990	430	short	Rt	Pointing	0	0	0	1	R-vE158	940985	942844	1859	284	0,6605	0,1528	0,248143294	1575	D	D	D	D	D	D	D	S
22	R	R-mGe067	Retelling	942990	943830	840	medium	Rt	Pointing, Pragmatic	0	1	0	1	R-vE159	942844	943838	994	840	1	0,8451	0,916030535	146	D	A	D	S	D	S	S	S
22	R	R-mGe068	Retelling	950200	951800	1600	long	Rt	Other, Pragmatic	0	1	0	0	R-vE164	950059	952269	2210	1600	1	0,724	0,839895013	141	D	A	D	A	D	A	S	A
22	R	R-mGe069	Retelling	965910	966610	700	medium	Rt	Pointing, Pragmatic	0	1	0	1	R-vE173	965608	967014	1406	700	1	0,4979	0,664767332	302	D	A	D	A	D	A	D	A
22	R	R-mGe070	Retelling	966610	967410	800	medium	Rt	Beat	1	0	0	0	R-vE173	965608	967014	1406	404	0,505	0,2873	0,366273799	1002	D	D	D	D	D	D	D	D
22	R	R-mGe071	Retelling	967410	967840	430	short	Rt	Beat	1	0	0	0	R-vE174	967272	967691	419	281	0,6535	0,6706	0,661955242	138	D	D	D	D	D	D	S	S
22	R	R-mGe072	Retelling	968830	969340	510	short	Rt	Other, Pragmatic	0	1	0	0	R-vE176	968891	969718	827	449	0,8804	0,5429	0,671652955	-61	A	A	A	A	S	A	S	A
22	R	R-mGe073	Retelling	969340	969630	290	short	Rt	Other, Pragmatic	0	1	0	0	R-vE176	968891	969718	827	290	1	0,3507	0,519247986	449	D	A	D	A	D	S	D	S
22	R	R-mGe074	Retelling	969630	970810	1180	medium	Rt	Beat, Pragmatic	1	1	0	0	R-vE177	969718	971598	1880	1092	0,9254	0,5809	0,713725491	-88	A	A	A	A	S	A	S	A
22	R	R-mGe075	Retelling	979250	979860	610	medium	Bh-sym	Pointing, Pragmatic	0	1	0	1	R-vE182	979650	979992	342	210	0,3443	0,614	0,441176471	-400	A	A	A	A	A	A	A	S
22	R	R-mGe076	Retelling	979860	980840	980	medium	Bh-id	Pointing, Pragmatic	0	1	0	1	R-vE183	979992	982256	2264	848	0,8653	0,3746	0,522811344	-132	A	A	A	A	A	A	S	A
22	R	R-mGe077	Retelling	982280	982890	610	medium	Rt	Pointing, Pragmatic	0	1	0	1	R-vE184	982369	983559	1190	521	0,8541	0,4378	0,578888889	-89	A	A	A	A	S	A	S	A
22	R	R-mGe078	Retelling	982890	983300	410	short	Rt	Pointing, Pragmatic	0	1	0	1	R-vE184	982369	983559	1190	410	1	0,3445	0,5125	521	D	A	D	A	D	A	D	A
22	R	R-mGe079	Retelling	983300	983600	300	short	Rt	Pointing, Pragmatic	0	1	0	1	R-vE184	982369	983559	1190	259	0,8633	0,2176	0,347651007	931	D	D	D	S	D	S	D	S
22	R	R-mGe080	Retelling	983600	984010	410	short	Rt	Pointing, Pragmatic	0	1	0	1	R-vE185	983559	988658	5099	410	1	0,0804	0,148847341	41	D	A	S	A	S	A	S	A
22	R	R-mGe081	Retelling	984010	984590	580	short	Rt	Depictive, Pragmatic	0	1	1	0	R-vE185	983559	988658	5099	580	1	0,1137	0,204261314	451	D	A	D	A	D	A	D	A
22	R	R-mGe082	Retelling	984590	984920	330	short	Rt	Other, Pragmatic	0	1	0	0	R-vE185	983559	988658	5099	330	1	0,0647	0,12156935	1031	D	A	D	A	D	A	D	A
22	R	R-mGe083	Retelling	984920	986540	1620	long	Rt	Pointing, Pragmatic	0	1	0	1	R-vE185	983559	988658	5099	1620	1	0,3177	0,482214616	1361	D	A	D	A	D	A	D	A
22	R	R-mGe084	Retelling	986540	986800	260	short	Rt	Other, Pragmatic	0	1	0	0	R-vE185	983559	988658	5099	260	1	0,051	0,097033029	2981	D	A	D	A	D	A	D	A
22	R	R-mGe085	Retelling	986800	987190	390	short	Rt	Other, Pragmatic	0	1	0	0	R-vE185	983559	988658	5099	390	1	0,0765	0,142102387	3241	D	A	D	A	D	A	D	A
22	R	R-mGe086	Retelling	987190	987620	430	short	Rt	Beat, Pragmatic	1	1	0	0	R-vE185	983559	988658	5099	430	1	0,0843	0,155543498	3631	D	A	D	A	D	A	D	A
22	R	R-mGe087	Retelling	987620	987960	340	short	Rt	Pointing, Pragmatic	0	1	0	1	R-vE185	983559	988658	5099	340	1	0,0667	0,125022982	4061	D	A	D	A	D	A	D	A
22	R	R-mGe088	Retelling	987960	988890	930	medium	Rt	Beat, Pragmatic	1	1	0	0	R-vE185	983559	988658	5099	698	0,7505	0,1369	0,23154752	4401	D	D	D	D	D	D	D	D
22	R	R-mGe089	Retelling	989350	989720	370	short	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE187	989208	989798	590	370	1	0,6271	0,770833333	142	D	A	D	A	D	S	S	S
22	R	R-mGe090	Retelling	990300	992380	2080	long	Bh-sym	Pointing, Pragmatic	0	1	0	1	R-vE189	990558	993192	2634	1822	0,876	0,6917	0,773016546	-258	A	A	A	A	A	A	A	A
22	R	R-mGe091	Retelling	1002210	1003100	890	medium	Bh-sym	Depictive, Pragmatic	0	1	1	0	R-vE195	1002135	1003988	1853	890	1	0,4803	0,648924535	75	D	A	D	A	S	A	S	A
22	R	R-mGe092	Retelling	1004200	1004830	630	medium	Bh-id	Depictive, Pragmatic	0	1	1	0	R-vE196	1004339	1005411	1072	491	0,7794	0,458	0,576968273	-139	A	A	A	A	A	A	S	A
22	R	R-mGe093	Retelling	1004830	1005240	410	short	Bh-id	Depictive, Pragmatic	0	1	1	0	R-vE196	1004339	1005411	1072	410	1	0,3825	0,553306343	491	D	A	D	A	D	A	D	S
22	R	R-mGe094	Retelling	1005240	1005690	450	short	Bh-id	Depictive, Pragmatic	0	1	1	0	R-vE196	1004339	1005411	1072	171	0,38	0,1595	0,224704337	901	D	D	D	D	D	D	D	D
22	R	R-mGe095	Retelling	1005690	1006130	440	short	Bh-sym	Depictive, Pragmatic	0	1	1	0	R-vE197	1005666	1009268	3602	440	1	0,1222	0,217714003	24	D	A	S	A	S	A	S	A
22	R	R-mGe096	Retelling	1006130	1006640	510	short	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE197	1005666	1009268	3602	510	1	0,1416	0,248054475	464	D	A	D	A	D	A	D	A
22	R	R-mGe097	Retelling	1007350	1008200	850	medium	Bh-sym	Depictive, Pragmatic	0	1	1	0	R-vE197	1005666	1009268	3602	850	1	0,236	0,381850854	1684	D	A	D	A	D	A	D	A
22	R	R-mGe098	Retelling	1008200	1008670	470	short	Bh-id	Depictive, Pragmatic	0	1	1	0	R-vE197	1005666	1009268	3602	470	1	0,1305	0,230844794	2534	D	A	D	A	D	A	D	A
22	R	R-mGe099	Retelling	1008670	1008970	300	short	Bh-id	Depictive, Pragmatic	0	1	1	0	R-vE197	1005666	1009268	3602	300	1	0,0833	0,153767299	3004	D	A	D	A	D	A	D	A
22	R	R-mGe100	Retelling	1008970	1010030	1060	medium	Bh-dif	Depictive, Pragmatic	0	1	1	0	R-vE197	1005666	1009268	3602	298	0,2811	0,0827	0,127842128	3304	D	D	D	D	D	D	D	D
22	R	R-mGe101	Retelling	1010800	1012610	1810	long	Rt	Pointing	0	0	0	1	R-vE199	1010719	1012919	2200	1810	1	0,8227	0,902743143	81	D	A	D	A	S	A	S	A
22	R	R-mGe102	Retelling	1012610	1013830	1220	long	Rt	Other, Pragmatic	0	1	0	0	R-vE200	1012919	1014304	1385	911	0,7467	0,6578	0,699424184	-309	A	A	A	A	A	A	A	A
22	R	R-mGe103	Retelling	1014010	1014750	740	medium	Rt	Pointing, Pragmatic	0	1	0	1	R-vE201	1014304	1014934	630	446	0,6027	0,7079	0,651094891	-294	A	A	A	A	A	A	A	S
22	R	R-mGe104	Retelling	1014750	1015000	250	short	Rt	Pointing, Pragmatic	0	1	0	1	R-vE201	1014304	1014934	630	184	0,736	0,2921	0,418181818	446	D	D	D	D	D	S	D	S
22	R	R-mGe105	Retelling	1015000	1015400	400	short	Rt	Pointing, Pragmatic	0	1	0	1	R-vE202	1014934	1016312	1378	400	1	0,2903	0,449943757	66	D	A	D	A	S	A	S	A
22	R	R-mGe106	Retelling	1015400	1015830	430	short	Rt	Pointing, Pragmatic	0	1	0	1	R-vE202	1014934	1016312	1378	430	1	0,312	0,475663717	466	D	A	D	A	D	A	D	A
22	R	R-mGe107	Retelling	1015830	1017470	1640	long	Rt	Pointing, Pragmatic	0	1	0	1	R-vE203	1016312	1016888	576	576	0,3512	1	0,519855595	-482	A	D	A	D	A	D	A	D
22	R	R-mGe108	Retelling	1028560	1029080	520	short	Bh-sym	Depictive	0	0	1	0	R-vE211	1028528	1029042	514	482	0,9269	0,9377	0,932301741	32	D	D	S	S	S	S	S	S
22	R	R-mGe109	Retelling	1029080	1029630	550	short	Bh-id	Depictive	0	0	1	0	R-vE212	1029042	1030210	1168	550	1	0,4709	0,640279395	38	D	A	S	A	S	A	S	A
22	R	R-mGe110	Retelling	1029630	1029910	280	short	Bh-id	Depictive	0	0	1	0	R-vE212	1029042	1030210	1168	280	1	0,2397	0,386740332	588	D	A	D	A	D	A	D	A
22	R	R-mGe111	Retelling	1029910	1030550	640	medium	Bh-sym	Depictive	0	0	1	0	R-vE213	1030210	1031578	1368	340	0,5313	0,2485	0,338645419	-300	A	A	A	A	A	A	A	A
22	R	R-mGe112	Retelling	1030550	1031350	800	medium	Bh-sym	Depictive	0	0	1	0	R-vE213	1030210	1031578	1368	800	1	0,5848	0,73800738	340	D	A	D	A	D	A	D	A
22	R	R-mGe113	Retelling	1031350	1032910	1560	long	Bh-id	Depictive	0	0	1	0	R-vE214	1031578	1032898	1320	1320	0,8462	1	0,916666667	-228	A	D	A	S	A	S	A	S
22	R	R-mGe114	Retelling	1032910	1034100	1190	medium	Bh-id	Depictive	0	0	1	0	R-vE215	1033229	1034003	774	774	0,6504	1	0,788187373	-319	A	D	A	D	A	S	A	S
22	R	R-mGe115	Retelling	1034100	1035800	1700	long	Bh-id	Depictive	0	0	1	0	R-vE217	1034207	1035612	1405	1405	0,8265	1	0,904991948	-107	A	D	A	D	A	D	S	S
22	R	R-mGe116	Retelling	1038030	1039140	1110	medium	Lt	Other, Pragmatic	0	1	0	0	R-vE219	1036600	1039726	3126	1110	1	0,3551	0,52407932	1430	D	A	D	A	D	A	D	A
22	R	R-mGe117	Retelling	1044140	1044940	800	medium	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE221	1046409	1049066	2657	-1469	-1,8363	-0,5529	-0,849869829	-2269	A	A	A	A	A	A	A	A
22	R	R-mGe118	Retelling	1045630	1046850	1220	long	Lt	Other, Pragmatic	0	1	0	0	R-vE221	1046409	1049066	2657	441	0,3615	0,166	0,227495487	-779	A	A	A	A	A	A	A	A
22	R	R-mGe119	Retelling	1046850	1047090	240	short	Lt	Pointing	0	0	0	1	R-vE221	1046409	1049066	2657	240	1	0,0903	0,165688644	441	D	A	D	A	D	A	D	A
22	R	R-mGe120	Retelling	1047090	1047940	850	medium	Lt	Pointing	0	0	0	1	R-vE221	1046409	1049066	2657	850	1	0,3199	0,484744796	681	D	A	D	A	D	A	D	A
22	R	R-mGe121	Retelling	1047940	1048970	1030	medium	Lt	Pointing	0	0	0	1	R-vE221	1046409	1049066	2657	1030	1	0,3877	0,558719827	1531	D	A	D	A	D	S	D	S
22	R	R-mGe122	Retelling	1048970	1049200	230	short	Lt	Pointing, Pragmatic	0	1	0	1	R-vE221	1046409	1049066	2657	96	0,4174	0,0361	0,066505023	2561	D	D	D	D	D	D	D	S
22	R	R-mGe123	Retelling	1049200	1049640	440	short	Lt	Depictive	0	0	1	0	R-vE222	1049260	1049605	345	345	0,7841	1	0,878980892	-60	A	D	A	S	S	S	S	S
22	R	R-mGe124	Retelling	1049640	1050730	1090	medium	Lt	Pointing, Pragmatic	0	1	0	1	R-vE223	1049778	1050845	1067	952	0,8734	0,8922	0,882707464	-138	A	A	A	A	A	A	S	S
22	R	R-mGe125	Retelling	1056110	1057010	900	medium	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE228	1056033	1056398	365	288	0,32	0,789	0,455335969	77	D	D	D	D	S	D	S	D
22	R	R-mGe126	Retelling	1066710	1067010	300	short	Rt	Other, Pragmatic	0	1	0	0	R-vE235	1066705	1067128	423	300	1	0,7092	0,829875519	5	D	A	S	A	S	A	S	S
22	R	R-mGe127	Retelling	1067010	1067200	190	short	Rt	Other, Pragmatic	0	1	0	0	R-vE235	1066705	1067128	423	118	0,6211	0,279	0,384991844	305	D	D	D	D	D	S	D	S
22	R	R-mGe128	Retelling	1067200	1067730	530	short	Rt	Other, Pragmatic	0	1	0	0	R-vE236	1067128	1068228	1100	530	1	0,4818	0,650306749	72	D	A	D	A	S	A	S	A
22	R	R-mGe129	Retelling	1068470	1069160	690	medium	Bh-sym	Depictive	0	0	1	0	R-vE237	1068228	1069845	1617	690	1	0,4267	0,598179454	242	D	A	D	A	D	A	D	A
22	R	R-mGe130	Retelling	1069160	1069880	720	medium	Bh-sym	Depictive	0	0	1	0	R-vE237	1068228	1069845	1617	685	0,9514	0,4236	0,586221652	932	D	D	D	S	D	S	D	S
22	R	R-mGe131	Retelling	1069880	1070280	400	short	Bh-sym	Depictive	0	0	1	0	R-vE237	1068228	1069845	1617	-35	-0,0875	-0,0216	-0,034705008	1652	D	D	D	D	D	D	D	D
22	R	R-mGe132	Retelling	1070280	1071410	1130	medium	Bh-sym	Depictive	0	0	1	0	R-vE237	1068228	1069845	1617	-435	-0,385	-0,269	-0,316709137	2052	D	D	D	D	D	D	D	D
22	R	R-mGe133	Retelling	1079630	1080760	1130	medium	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE245	1079978	1080738	760	760	0,6726	1	0,804232804	-348	A	D	A	S	A	S	A	S
22	R	R-mGe134	Retelling	1080760	1081060	300	short	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE246	1080738	1082168	1430	300	1	0,2098	0,346820809	22	D	A	S	A	S	A	S	A
22	R	R-mGe135	Retelling	1081060	1082000	940	medium	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE246	1080738	1082168	1430	940	1	0,6573	0,793248945	322	D	A	D	A	D	A	D	S
22	R	R-mGe136	Retelling	1082210	1083470	1260	long	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE247	1082168	1082898	730	688	0,546	0,9425	0,691457287	42	D	D	S	D	S	D	S	D
22	R	R-mGe137	Retelling	1087330	1088050	720	medium	Rt	Other, Pragmatic	0	1	0	0	R-vE250	1087428	1088610	1182	622	0,8639	0,5262	0,65404837	-98	A	A	A	A	S	A	S	A
22	R	R-mGe138	Retelling	1088050	1088930	880	medium	Rt	Depictive, Pragmatic	0	1	1	0	R-vE250	1087428	1088610	1182	560	0,6364	0,4738	0,543161979	622	D	D	D	D	D	D	D	D
22	R	R-mGe139	Retelling	1091210	1091880	670	medium	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE254	1091530	1091848	318	318	0,4746	1	0,643724696	-320	A	D	A	S	A	S	A	S
22	R	R-mGe140	Retelling	1093920	1095130	1210	long	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE256	1092518	1095732	3214	1210	1	0,3765	0,547016275	1402	D	A	D	A	D	A	D	A
22	R	R-mGe141	Retelling	1096860	1097160	300	short	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE257	1096519	1098338	1819	300	1	0,1649	0,28315243	341	D	A	D	A	D	A	D	A
22	R	R-mGe142	Retelling	1097160	1098110	950	medium	Lt	Other, Pragmatic	0	1	0	0	R-vE257	1096519	1098338	1819	950	1	0,5223	0,686168292	641	D	A	D	A	D	A	D	A
22	R	R-mGe143	Retelling	1098470	1099470	1000	medium	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE258	1098338	1099882	1544	1000	1	0,6477	0,786163522	132	D	A	D	A	D	A	S	A
22	R	R-mGe144	Retelling	1099940	1101780	1840	long	Bh-id	Depictive	0	0	1	0	R-vE259	1099986	1101280	1294	1294	0,7033	1	0,825781749	-46	A	D	S	D	S	D	S	D
22	R	R-mGe145	Retelling	1101780	1103190	1410	long	Bh-sym	Other, Pragmatic	0	1	0	0	R-vE261	1101891	1102908	1017	1017	0,7213	1	0,838071694	-111	A	D	A	D	A	D	S	D
23	C	C-mGe001	1st_telling	179400	180220	820	medium	Lt	Beat	1	0	0	0	C-vE001	229799	229979	180	-49579	-60,4622	-275,4389	-99,158	-50399	A	A	A	A	A	A	A	A
23	C	C-mGe002	Conversation	233710	235220	1510	long	Lt	Other, Pragmatic	0	1	0	0	C-vE004	234886	235579	693	334	0,2212	0,482	0,303222878	-1176	A	A	A	A	A	A	A	A
23	C	C-mGe003	Conversation	235220	236760	1540	long	Lt	Other, Pragmatic	0	1	0	0	C-vE005	235579	237503	1924	1181	0,7669	0,6138	0,68187067	-359	A	A	A	A	A	A	A	A
23	C	C-mGe004	Conversation	236760	238000	1240	medium	Lt	Other, Pragmatic	0	1	0	0	C-vE005	235579	237503	1924	743	0,5992	0,3862	0,46965866	1181	D	D	D	D	D	D	D	D
23	C	C-mGe005	Conversation	238000	238910	910	medium	Lt	Pointing	0	0	0	1	C-vE007	238366	241373	3007	544	0,5978	0,1809	0,277763595	-366	A	A	A	A	A	A	A	A
23	C	C-mGe006	Conversation	238910	239530	620	short	Lt	Pointing, Pragmatic	0	1	0	1	C-vE007	238366	241373	3007	620	1	0,2062	0,341880342	544	D	A	D	A	D	A	D	A
23	C	C-mGe007	Conversation	239530	240180	650	short	Bh-dif	Depictive	0	0	1	0	C-vE007	238366	241373	3007	650	1	0,2162	0,355482636	1164	D	A	D	A	D	A	D	A
23	C	C-mGe008	Conversation	240180	240630	450	short	Bh-sym	Depictive	0	0	1	0	C-vE007	238366	241373	3007	450	1	0,1497	0,260341337	1814	D	A	D	A	D	A	D	A
23	C	C-mGe009	Conversation	240630	241370	740	medium	Bh-dif	Depictive	0	0	1	0	C-vE007	238366	241373	3007	740	1	0,2461	0,394982653	2264	D	A	D	S	D	S	D	S
